no,shopname,localname,code1,codename1,code2,codename2,code3,codename3,code4,codename4,citycode,city,gucode,gu,dongcode,dong,jibuaddress,address,oldpostcode,postcode,lng,lat
22419722,청수수족관,,D,소매,D04,취미/오락관련소매,D04A13,수족관,G47852,"애완용 동물 및 관련용품 소매업",11,서울특별시,11500,강서구,1150010200,등촌동,"서울특별시 강서구 등촌동 632-9","서울특별시 강서구 양천로 606",157030,7552,""126.865183393298"",""37.5551860117075""
22626958,비엘정보기술,,F,생활서비스,F03,개인/가정용품수리,F03A06,정보통신기기수리,S95122,"통신장비 수리업",11,서울특별시,11545,금천구,1154510100,가산동,"서울특별시 금천구 가산동 319","서울특별시 금천구 가산디지털1로 70",153711,8590,""126.886097619758"",""37.4723000774277""
22566384,삼성부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,"부동산 자문 및 중개업",11,서울특별시,11680,강남구,1168010300,개포동,"서울특별시 강남구 개포동 141","서울특별시 강남구 선릉로 7",135805,6322,""127.063043616177"",""37.4799719328461""
22566959,전주분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,"분식 및 김밥 전문점",11,서울특별시,11650,서초구,1165010800,서초동,"서울특별시 서초구 서초동 1486-12","서울특별시 서초구 반포대로9길 52",137070,6709,""127.008810572305"",""37.4830525404572""
22422185,학사공인중개사,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,"부동산 자문 및 중개업",11,서울특별시,11500,강서구,1150010300,화곡동,"서울특별시 강서구 화곡동 376-9","서울특별시 강서구 월정로 194",157010,7761,""126.834937606922"",""37.5358615941629""
22627410,근화모피롯데영등포점,롯데영등포점,D,소매,D05,의복의류,D05A11,가죽/모피의류,G47416,"셔츠 및 기타 의복 소매업",11,서울특별시,11560,영등포구,1156010100,영등포동,"서울특별시 영등포구 영등포동 618-496","서울특별시 영등포구 경인로 846",150899,7306,""126.907647192475"",""37.51566141404""
22628321,아름다운오케스트라,,N,관광/여가/오락,N03,연극/영화/극장,N03A06,연극/음악/예술관련기타,,,11,서울특별시,11545,금천구,1154510300,시흥동,"서울특별시 금천구 시흥동 977-1","서울특별시 금천구 시흥대로2길 24",153030,8654,""126.904565914939"",""37.434637542083""
22449909,한마음공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,"부동산 자문 및 중개업",11,서울특별시,11230,동대문구,1123010300,제기동,"서울특별시 동대문구 제기동 1212","서울특별시 동대문구 고산자로 534",130772,2467,""127.039198906676"",""37.5883840636717""
22450681,대흥치과재료상사,,S,의료,S01,병원,S01B04,치과의원,Q86202,"치과 의원",11,서울특별시,11230,동대문구,1123010700,청량리동,"서울특별시 동대문구 청량리동 235-4","서울특별시 동대문구 왕산로 225",130867,2490,""127.047126673875"",""37.5820329004573""
22383536,동성쌀상회,,D,소매,D01,음/식료품소매,D01A14,미곡상,G47211,"곡물 소매업",11,서울특별시,11380,은평구,1138010700,응암동,"서울특별시 은평구 응암동 603-30","서울특별시 은평구 응암로4길 17",122010,3478,""126.916882401499"",""37.5864960597562""
22383897,중앙공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,"부동산 자문 및 중개업",11,서울특별시,11305,강북구,1130510100,미아동,"서울특별시 강북구 미아동 1356","서울특별시 강북구 오패산로30길 30",142751,1234,""127.035656221293"",""37.616350490241""
22652222,아망떼,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,"비알콜 음료점업",26,부산광역시,26320,북구,2632010400,덕천동,"부산광역시 북구 덕천동 400-11","부산광역시 북구 덕천1길 13",616100,46576,""129.006284771153"",""35.209860143747""
22666689,유토피아노래주점,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,"일반유흥 주점업",11,서울특별시,11710,송파구,1171010100,잠실동,"서울특별시 송파구 잠실동 175-9","서울특별시 송파구 올림픽로 82",138220,5556,""127.079674377156"",""37.5114054379016""
22660325,지에스수영광서점,,D,소매,D13,책/서적/도서,D13A01,서점,G47611,"서적 및 잡지류 소매업",26,부산광역시,26500,수영구,2650010400,광안동,"부산광역시 수영구 광안동 715-11","부산광역시 수영구 광서로 36",613100,48246,""129.110841421851"",""35.1646881122508""
22619925,제일모직직매점,,D,소매,D05,의복의류,D05A18,섬유/직물/주단,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",11,서울특별시,11140,중구,1114011300,북창동,"서울특별시 중구 북창동 93-33","서울특별시 중구 남대문로5길 29",100080,4526,""126.9788933753"",""37.5626576488759""
22537519,동양하우징,,L,부동산,L04,평가/개발/관리,L04A06,부동산자문,L68221,"부동산 자문 및 중개업",11,서울특별시,11500,강서구,1150010600,내발산동,"서울특별시 강서구 내발산동 750-7","서울특별시 강서구 수명로 68-11",157937,7635,""126.826533531105"",""37.5522853008257""
22646116,커피빈,코리아선릉역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,"비알콜 음료점업",11,서울특별시,11680,강남구,1168010100,역삼동,"서울특별시 강남구 역삼동 705-19","서울특별시 강남구 테헤란로 335",135080,6150,""127.048222908235"",""37.5047496908904""
22586469,세일,,D,소매,D05,의복의류,D05A18,섬유/직물/주단,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",11,서울특별시,11530,구로구,1153010200,구로동,"서울특별시 구로구 구로동 197-5","서울특별시 구로구 디지털로33길 27",152743,8380,""126.894656689343"",""37.4860493561836""
22561134,위드유편입,,R,학문/교육,R01,학원-보습교습입시,R01A02,학원-편입,P85501,"일반 교과 학원",11,서울특별시,11560,영등포구,1156013200,신길동,"서울특별시 영등포구 신길동 1432","서울특별시 영등포구 여의대방로62길 2",150050,7319,""126.926654994466"",""37.5138083298398""
22549412,미화꽃집,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,"화초 및 산식물 소매업",11,서울특별시,11590,동작구,1159010900,신대방동,"서울특별시 동작구 신대방동 341-169","서울특별시 동작구 국사봉2바길 41",156010,7052,""126.929591391826"",""37.494327308431""
22653780,동서울간호학원,강동점,R,학문/교육,R03,학원-자격/국가고시,R03A01,학원-간호조무사,P85659,"기타 기술 및 직업훈련학원",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 454-15","서울특별시 강동구 천호대로 1027",134020,5329,""127.126373175864"",""37.5380979802092""
22647782,허브다이어트체험관,,D,소매,D10,건강/미용식품,D10A01,다이어트상품판매,G47216,"건강보조식품 소매업",11,서울특별시,11410,서대문구,1141011100,홍제동,"서울특별시 서대문구 홍제동 238-15","서울특별시 서대문구 세무서길 34",120090,3627,""126.945792128176"",""37.5894789357121""
22563279,가나통운,,F,생활서비스,F04,운송/배달/택배,F04A06,종합이삿짐대행,H49311,"일반 화물자동차 운송업",11,서울특별시,11530,구로구,1153010800,오류동,"서울특별시 구로구 오류동 135-57","서울특별시 구로구 서해안로 2328",152896,8341,""126.843066457401"",""37.4930520765142""
22580943,리더스서울외과내과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,"일반 의원",11,서울특별시,11680,강남구,1168010100,역삼동,"서울특별시 강남구 역삼동 826-23","서울특별시 강남구 강남대로 370",135080,6241,""127.029201049664"",""37.4958546587517""
22662734,송정,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,"한식 음식점업",11,서울특별시,11680,강남구,1168010500,삼성동,"서울특별시 강남구 삼성동 159","서울특별시 강남구 봉은사로 524",135798,6164,""127.057100286394"",""37.5129393969289""
22599763,헤어토토,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11215,광진구,1121510900,군자동,"서울특별시 광진구 군자동 228","서울특별시 광진구 능동로 243-1",143837,4998,""127.076413193571"",""37.5520625466616""
22599176,이승현아뜰리에,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,"예술 학원",26,부산광역시,26260,동래구,2626010700,명륜동,"부산광역시 동래구 명륜동 676-21","부산광역시 동래구 명륜로 192",607853,47747,""129.082914846438"",""35.2108936071248""
22590487,강북파출부,,F,생활서비스,F05,인력/고용/용역알선,F05A01,가사도우미알선,N75110,고용알선업,11,서울특별시,11350,노원구,1135010500,상계동,"서울특별시 노원구 상계동 693","서울특별시 노원구 동일로 1426",139200,1694,""127.060530750824"",""37.655944474372""
22565484,GS25해운리베라,,D,소매,D03,종합소매점,D03A01,편의점,G47122,"체인화 편의점",26,부산광역시,26350,해운대구,2635010600,중동,"부산광역시 해운대구 중동 1380-22","부산광역시 해운대구 구남로29번길 26",612010,48095,""129.161980333851"",""35.1622794290781""
22439982,문일고시원독서실,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,"독서실 운영업",26,부산광역시,26170,동구,2617010200,수정동,"부산광역시 동구 수정동 1043-63","부산광역시 동구 홍곡남로 13-3",601030,48799,""129.039071512886"",""35.12465397386""
22556677,대성유통,,D,소매,D03,종합소매점,D03A03,잡화점,G47190,"그외 기타 종합 소매업",26,부산광역시,26500,수영구,2650010300,민락동,"부산광역시 수영구 민락동 26-8","부산광역시 수영구 광안해변로307번길 42",613827,48288,""129.12623817078"",""35.1588582104426""
22557422,GS,천호삼성점,D,소매,D03,종합소매점,D03A01,편의점,G47122,"체인화 편의점",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 169-13","서울특별시 강동구 성안로25길 21",134020,5338,""127.134360135633"",""37.5382469032212""
22793508,제일부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,"부동산 자문 및 중개업",11,서울특별시,11680,강남구,1168010600,대치동,"서울특별시 강남구 대치동 511","서울특별시 강남구 삼성로 150",135775,6288,""127.068625876052"",""37.4957125255313""
22758690,대흥문구,,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,"문구용품 소매업",11,서울특별시,11230,동대문구,1123011000,이문동,"서울특별시 동대문구 이문동 164-13","서울특별시 동대문구 신이문로 14",130080,2411,""127.063531699039"",""37.6028611581515""
22679834,리영에스테틱,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11650,서초구,1165010800,서초동,"서울특별시 서초구 서초동 1318-4","서울특별시 서초구 강남대로 403",137070,6615,""127.026871089076"",""37.4984936016015""
22695143,행복찾기의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,"일반 의원",11,서울특별시,11650,서초구,1165010700,반포동,"서울특별시 서초구 반포동 722-21","서울특별시 서초구 강남대로 525",137040,6536,""127.021894404989"",""37.508940767923""
22536241,강북가스켓,,D,소매,D23,자동차/자동차용품,D23A06,자동차부품판매,G45219,"기타 자동차신품 부품 및 내장품 판매업",11,서울특별시,11230,동대문구,1123010500,답십리동,"서울특별시 동대문구 답십리동 952-4","서울특별시 동대문구 한천로 31",130030,2618,""127.060510172125"",""37.565741140464""
22536498,하나전파사,,F,생활서비스,F03,개인/가정용품수리,F03A02,가전제품수리,S95310,"가전제품 수리업",11,서울특별시,11470,양천구,1147010100,신정동,"서울특별시 양천구 신정동 1194-3","서울특별시 양천구 중앙로29길 120-11",158070,8057,""126.847424168187"",""37.5222162870877""
22743780,끼리끼리,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,"서양식 음식점업",11,서울특별시,11380,은평구,1138010300,불광동,"서울특별시 은평구 불광동 102-18","서울특별시 은평구 연서로 321",122040,3343,""126.927903441349"",""37.6240796077622""
22744474,에스토팅,,F,생활서비스,F03,개인/가정용품수리,F03A06,정보통신기기수리,S95122,"통신장비 수리업",11,서울특별시,11215,광진구,1121510700,화양동,"서울특별시 광진구 화양동 48-3","서울특별시 광진구 아차산로 213",143917,5019,""127.067186933902"",""37.5413666303843""
22764981,한국간병인협의회,,F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,,,11,서울특별시,11215,광진구,1121510700,화양동,"서울특별시 광진구 화양동 48-3","서울특별시 광진구 아차산로 213",143917,5019,""127.067186933902"",""37.5413666303843""
22806867,뉴오리엔탈,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,"일반유흥 주점업",11,서울특별시,11140,중구,1114012300,회현동3가,"서울특별시 중구 회현동3가 10","서울특별시 중구 퇴계로14길 1",100053,4631,""126.98367935366"",""37.5603021728466""
22752917,롯데슈퍼,행당점,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,11,서울특별시,11200,성동구,1120010700,행당동,"서울특별시 성동구 행당동 140","서울특별시 성동구 고산자로6길 40",133070,4745,""127.035455817503"",""37.5581685449559""
22772872,씨티빌고시원,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,"독서실 운영업",11,서울특별시,11590,동작구,1159010200,상도동,"서울특별시 동작구 상도동 359-20","서울특별시 동작구 상도로15길 106",156030,6949,""126.936674368689"",""37.5044289538206""
22745352,오케이영어,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,"일반 교과 학원",11,서울특별시,11740,강동구,1174010100,명일동,"서울특별시 강동구 명일동 64","서울특별시 강동구 구천면로 512",134070,5271,""127.155115457316"",""37.5490296913625""
22766506,동신인테리어,,D,소매,D07,가정/주방/인테리어,D07A01,인테리어/욕실용품/커튼,G47599,"그외 기타 분류안된 가정용품 소매업",11,서울특별시,11740,강동구,1174010800,성내동,"서울특별시 강동구 성내동 408-19","서울특별시 강동구 성안로 79",134030,5390,""127.131913005466"",""37.5306961063279""
